file_name,category,is_real_vulnerability,cwe
BenchmarkTest02680.java,xss,false,"CWE-79"
BenchmarkTest02681.java,xss,false,"CWE-79"
BenchmarkTest02682.java,xss,false,"CWE-79"
BenchmarkTest02683.java,xss,false,"CWE-79"
BenchmarkTest02684.java,xss,false,"CWE-79"
BenchmarkTest02685.java,xss,false,"CWE-79"
BenchmarkTest02686.java,xss,false,"CWE-79"
BenchmarkTest02687.java,xss,false,"CWE-79"
BenchmarkTest02688.java,xss,false,"CWE-79"
BenchmarkTest02689.java,xss,false,"CWE-79"
BenchmarkTest02690.java,xss,false,"CWE-79"
BenchmarkTest02691.java,xss,false,"CWE-79"
BenchmarkTest02692.java,xss,false,"CWE-79"
BenchmarkTest02693.java,xss,false,"CWE-79"
BenchmarkTest02694.java,xss,false,"CWE-79"
BenchmarkTest02695.java,xss,false,"CWE-79"
BenchmarkTest02696.java,xss,false,"CWE-79"
BenchmarkTest02697.java,cmdi,false,"CWE-78"
BenchmarkTest02698.java,cmdi,false,"CWE-78"
BenchmarkTest02699.java,cmdi,false,"CWE-78"
BenchmarkTest02700.java,weakrand,true,"CWE-330"
BenchmarkTest02701.java,weakrand,true,"CWE-330"
BenchmarkTest02702.java,weakrand,true,"CWE-330"
BenchmarkTest02703.java,weakrand,true,"CWE-330"
BenchmarkTest02704.java,weakrand,true,"CWE-330"
BenchmarkTest02705.java,weakrand,true,"CWE-330"
BenchmarkTest02706.java,weakrand,true,"CWE-330"
BenchmarkTest02707.java,weakrand,true,"CWE-330"
BenchmarkTest02708.java,weakrand,true,"CWE-330"
BenchmarkTest02709.java,securecookie,true,"CWE-614"
BenchmarkTest02710.java,securecookie,true,"CWE-614"
BenchmarkTest02711.java,securecookie,false,"CWE-614"
BenchmarkTest02712.java,xss,false,"CWE-79"
BenchmarkTest02713.java,cmdi,false,"CWE-78"
BenchmarkTest02714.java,cmdi,false,"CWE-78"
BenchmarkTest02715.java,weakrand,false,"CWE-330"
BenchmarkTest02716.java,weakrand,false,"CWE-330"
BenchmarkTest02717.java,weakrand,false,"CWE-330"
BenchmarkTest02718.java,weakrand,false,"CWE-330"
BenchmarkTest02719.java,weakrand,false,"CWE-330"
BenchmarkTest02720.java,weakrand,false,"CWE-330"
BenchmarkTest02721.java,weakrand,false,"CWE-330"
BenchmarkTest02727.java,sqli,false,"CWE-89"
BenchmarkTest02728.java,sqli,false,"CWE-89"
BenchmarkTest02729.java,sqli,false,"CWE-89"
BenchmarkTest02730.java,sqli,false,"CWE-89"
BenchmarkTest02731.java,sqli,false,"CWE-89"
BenchmarkTest02732.java,sqli,false,"CWE-89"
BenchmarkTest02733.java,sqli,false,"CWE-89"
BenchmarkTest02734.java,sqli,false,"CWE-89"
BenchmarkTest02735.java,sqli,false,"CWE-89"
BenchmarkTest02736.java,sqli,false,"CWE-89"
BenchmarkTest02737.java,sqli,false,"CWE-89"
BenchmarkTest02738.java,sqli,false,"CWE-89"
BenchmarkTest02739.java,sqli,false,"CWE-89"
BenchmarkTest02740.java,sqli,false,"CWE-89"
